Policy Number,Insured Amount,Start Date,End Date,Latitude,Longitude,Country,ISO3
6555,4167,16/03/2017,30/07/2017,33.69234784,-111.8680402,United States of America,USA
6556,3603,19/02/2017,09/01/2018,35.18987917,-114.0522221,United States of America,USA
6557,2878,30/06/2017,01/05/2018,36.05478762,-112.1385922,United States of America,USA
6558,2803,12/02/2017,04/01/2018,40.88519045,-124.0882245,United States of America,USA
6559,2435,02/10/2016,18/07/2017,37.95813397,-121.289739,United States of America,USA
6560,146,12/11/2016,07/05/2017,34.89901837,-117.0218858,United States of America,USA
6561,689,25/08/2016,24/08/2017,34.5365082,-117.2903191,United States of America,USA
6562,3790,21/07/2017,19/10/2017,34.16038129,-118.1388719,United States of America,USA
6563,1717,19/05/2017,10/05/2018,36.32502952,-119.3160094,United States of America,USA
6564,2714,25/09/2016,12/06/2017,32.79237693,-115.5580475,United States of America,USA
6565,2427,03/03/2017,24/11/2017,35.28318097,-120.6585889,United States of America,USA
6566,3736,23/12/2016,16/11/2017,37.30261843,-120.481933,United States of America,USA
6567,1115,31/07/2016,22/05/2017,39.14103334,-121.6157656,United States of America,USA
6568,897,05/01/2017,31/07/2017,40.58704327,-122.3905762,United States of America,USA
6569,1827,05/03/2017,09/10/2017,38.45040367,-122.6999889,United States of America,USA
6570,320,06/01/2017,31/05/2017,33.2204645,-117.3349675,United States of America,USA
6571,4879,19/11/2016,16/10/2017,37.65541343,-120.9899899,United States of America,USA
6572,4000,28/10/2016,21/07/2017,33.68041058,-117.8299502,United States of America,USA
6573,640,28/04/2017,25/12/2017,39.15423667,-123.2108621,United States of America,USA
6574,2649,24/06/2017,21/02/2018,34.84842714,-114.6133507,United States of America,USA
6575,1790,21/01/2017,21/05/2017,37.36395835,-118.394076,United States of America,USA
6576,3386,22/11/2016,16/10/2017,33.77735557,-116.5330526,United States of America,USA
6577,1206,21/10/2016,19/07/2017,34.94012697,-120.4366386,United States of America,USA
6578,3097,30/06/2017,21/06/2018,36.20702639,-119.3441213,United States of America,USA
6579,518,13/08/2016,28/11/2016,41.3103583,-122.3093925,United States of America,USA
6580,4242,02/07/2017,16/05/2018,41.7564551,-124.2004916,United States of America,USA
6581,3365,02/02/2017,27/12/2017,40.56068829,-105.0588693,United States of America,USA
6582,4485,24/02/2017,12/06/2017,38.2803882,-104.6300066,United States of America,USA
6583,1153,27/11/2016,05/05/2017,38.08649823,-102.6194058,United States of America,USA
6584,1423,02/10/2016,10/07/2017,37.17133445,-104.5063965,United States of America,USA
6585,507,05/07/2017,26/03/2018,38.54476483,-106.92829,United States of America,USA
6586,4430,10/10/2016,03/06/2017,37.27564333,-107.8799891,United States of America,USA
6587,1983,29/09/2016,02/02/2017,38.47727541,-107.8655197,United States of America,USA
6588,1915,21/09/2016,25/05/2017,40.51728009,-107.5503968,United States of America,USA
6589,2488,07/02/2017,30/09/2017,40.03844627,-105.246093,United States of America,USA
6590,792,14/11/2016,17/08/2017,35.97895245,-114.8315802,United States of America,USA
6591,113,01/12/2016,29/04/2017,40.97337628,-117.7346847,United States of America,USA
6592,2295,25/09/2016,25/02/2017,33.39453656,-104.5224679,United States of America,USA
6593,4590,27/03/2017,28/10/2017,34.40506919,-103.2047706,United States of America,USA
6594,1086,25/08/2016,19/01/2017,32.31261293,-106.7778083,United States of America,USA
6595,1341,29/03/2017,23/10/2017,32.71261436,-103.1406143,United States of America,USA
6596,240,13/11/2016,10/08/2017,34.06211855,-106.8989895,United States of America,USA
6597,1250,13/10/2016,30/07/2017,35.52407066,-108.7339938,United States of America,USA
6598,2355,12/06/2017,02/06/2018,36.89739768,-104.439889,United States of America,USA
6599,4475,06/01/2017,03/05/2017,35.16980288,-103.725514,United States of America,USA
6600,3521,08/06/2017,11/11/2017,43.21843304,-123.3560987,United States of America,USA
6601,2507,08/10/2016,14/03/2017,45.67259849,-118.7874886,United States of America,USA
6602,753,03/12/2016,16/11/2017,44.41652529,-118.9520264,United States of America,USA
6603,4435,09/07/2017,17/10/2017,42.43954002,-123.3271857,United States of America,USA
6604,1799,30/01/2017,27/12/2017,44.57235557,-123.2799793,United States of America,USA
6605,2731,28/10/2016,20/10/2017,44.62049217,-123.086942,United States of America,USA
6606,916,04/11/2016,08/04/2017,46.18838096,-123.8299974,United States of America,USA
6607,2378,26/11/2016,11/08/2017,41.73593955,-111.8335979,United States of America,USA
6608,1755,18/11/2016,07/05/2017,37.84253379,-112.8272065,United States of America,USA
6609,4508,11/04/2017,06/01/2018,37.04738853,-112.5254936,United States of America,USA
6610,211,12/05/2017,12/02/2018,37.87178265,-109.3421995,United States of America,USA
6611,1157,24/11/2016,01/04/2017,38.57370363,-109.5491895,United States of America,USA
6612,2319,11/07/2017,01/01/2018,39.59979087,-110.8100169,United States of America,USA
6613,4001,17/05/2017,23/01/2018,37.67742759,-113.061094,United States of America,USA
6614,2712,21/10/2016,28/09/2017,40.45539756,-109.5280022,United States of America,USA
6615,1266,11/09/2016,01/02/2017,41.23237856,-111.9680341,United States of America,USA
6616,1414,03/06/2017,13/04/2018,41.51455772,-109.4649827,United States of America,USA
6617,5000,10/12/2016,15/03/2017,41.7906649,-107.234292,United States of America,USA
6618,121,21/11/2016,07/09/2017,42.75647158,-105.3845341,United States of America,USA
6619,2982,09/06/2017,14/02/2018,43.02816042,-108.3950481,United States of America,USA
6620,67,18/05/2017,17/05/2018,43.64597801,-108.2146715,United States of America,USA
6621,3018,23/10/2016,23/06/2017,44.28317425,-105.5052503,United States of America,USA
6622,2923,02/02/2017,31/08/2017,35.84257835,-90.70416406,United States of America,USA
6623,699,20/06/2017,10/12/2017,33.44210472,-94.03747481,United States of America,USA
6624,1979,08/06/2017,17/09/2017,34.22869753,-92.00305119,United States of America,USA
6625,3657,19/12/2016,05/09/2017,34.50395205,-93.05500248,United States of America,USA
6626,2903,18/10/2016,16/05/2017,35.38622377,-94.39835718,United States of America,USA
6627,4537,15/01/2017,18/11/2017,36.06297833,-94.15720911,United States of America,USA
6628,2107,05/09/2016,25/12/2016,35.09128054,-92.4513184,United States of America,USA
6629,3857,23/10/2016,06/01/2017,33.21392743,-92.66251998,United States of America,USA
6630,4120,02/12/2016,04/09/2017,41.55398684,-90.58753036,United States of America,USA
6631,4089,26/12/2016,17/09/2017,40.80793418,-91.11276961,United States of America,USA
6632,1017,28/05/2017,14/01/2018,42.50093162,-90.66445073,United States of America,USA
6633,610,07/08/2016,18/11/2016,42.49315432,-92.34279789,United States of America,USA
6634,4471,24/12/2016,02/11/2017,42.50038902,-96.39999211,United States of America,USA
6635,2264,18/02/2017,05/05/2017,41.26227338,-95.86080021,United States of America,USA
6636,242,06/07/2017,29/03/2018,42.05385297,-93.61972254,United States of America,USA
6637,1715,13/12/2016,27/08/2017,43.15401837,-93.20083338,United States of America,USA
6638,2535,21/12/2016,07/12/2017,38.40423077,-96.18137496,United States of America,USA
6639,2124,06/06/2017,27/11/2017,38.82467023,-97.6071794,United States of America,USA
6640,1159,20/01/2017,10/10/2017,37.76005821,-100.018195,United States of America,USA
6641,3397,06/05/2017,17/08/2017,37.03806093,-95.6263184,United States of America,USA
6642,4196,05/07/2017,21/04/2018,38.78428509,-90.50616581,United States of America,USA
6643,260,27/01/2017,03/05/2017,36.76019676,-90.40268376,United States of America,USA
6644,3087,17/10/2016,02/10/2017,37.08459556,-94.51307886,United States of America,USA
6645,3093,29/08/2016,30/07/2017,38.95207847,-92.33390955,United States of America,USA
6646,1914,08/06/2017,11/11/2017,39.76903119,-94.84639185,United States of America,USA
6647,1006,10/09/2016,14/02/2017,40.20559369,-100.6261683,United States of America,USA
6648,109,23/11/2016,03/09/2017,42.02871238,-97.43359827,United States of America,USA
6649,2037,11/01/2017,23/05/2017,41.13628623,-100.7705005,United States of America,USA
6650,3398,10/04/2017,18/11/2017,41.13980023,-102.9782727,United States of America,USA
6651,499,02/05/2017,30/11/2017,41.86750775,-103.6606859,United States of America,USA
6652,4648,24/08/2016,09/04/2017,42.82791424,-103.0030774,United States of America,USA
6653,1439,13/07/2017,26/05/2018,34.59903668,-98.40997278,United States of America,USA
6654,2196,22/04/2017,03/12/2017,35.22791302,-97.34414636,United States of America,USA
6655,2892,26/08/2016,29/01/2017,35.74821718,-95.36943486,United States of America,USA
6656,880,01/03/2017,16/10/2017,36.7073576,-97.08527328,United States of America,USA
6657,1389,07/02/2017,22/08/2017,35.34278973,-96.93378382,United States of America,USA
6658,2757,05/04/2017,27/11/2017,36.43342084,-99.39769027,United States of America,USA
6659,1116,26/05/2017,25/03/2018,36.68580853,-101.4795012,United States of America,USA
6660,3508,03/02/2017,13/11/2017,42.88201947,-97.39248967,United States of America,USA
6661,917,27/02/2017,26/06/2017,44.30676455,-96.78803044,United States of America,USA
6662,3750,19/02/2017,13/02/2018,43.71429425,-98.02619776,United States of America,USA
6663,2389,25/06/2017,24/12/2017,45.46511761,-98.48640222,United States of America,USA
6664,218,09/07/2017,22/02/2018,45.54012596,-100.4347071,United States of America,USA
6665,1712,13/06/2017,20/10/2017,29.59593121,-90.71948613,United States of America,USA
6666,3490,12/12/2016,24/09/2017,32.50960349,-92.11919397,United States of America,USA
6667,2470,13/03/2017,01/08/2017,30.31206321,-95.45586369,United States of America,USA
6668,2504,11/02/2017,16/12/2017,31.60374147,-94.65526656,United States of America,USA
6669,3509,24/05/2017,08/11/2017,28.71102399,-100.4892774,United States of America,USA
6670,2419,12/07/2017,31/01/2018,26.30318646,-98.1599622,United States of America,USA
6671,1141,06/07/2017,26/04/2018,27.51595481,-97.8558464,United States of America,USA
6672,2097,18/03/2017,09/07/2017,29.89898765,-93.92859257,United States of America,USA
6673,474,02/07/2017,31/05/2018,30.72376935,-95.55058659,United States of America,USA
6674,2067,18/02/2017,07/11/2017,31.11728538,-97.72748214,United States of America,USA
6675,1039,07/02/2017,19/01/2018,31.33843467,-94.72887964,United States of America,USA
6676,2788,15/12/2016,23/03/2017,29.36294802,-100.8963843,United States of America,USA
6677,677,18/02/2017,12/07/2017,31.4640084,-100.4366966,United States of America,USA
6678,1907,28/04/2017,28/02/2018,33.63599469,-96.60858403,United States of America,USA
6679,4023,04/07/2017,29/09/2017,30.08626304,-94.10168278,United States of America,USA
6680,2576,15/10/2016,12/01/2017,28.98111086,-95.96435978,United States of America,USA
6681,2252,18/01/2017,01/08/2017,28.61601687,-96.62969385,United States of America,USA
6682,3094,06/10/2016,18/07/2017,27.22690269,-98.14489852,United States of America,USA
6683,3898,09/06/2017,23/12/2017,28.40597801,-97.75083989,United States of America,USA
6684,4425,27/02/2017,23/09/2017,30.89169191,-102.8849968,United States of America,USA
6685,692,17/08/2016,09/08/2017,31.41579429,-103.4998947,United States of America,USA
6686,804,23/06/2017,27/05/2018,35.86239626,-101.9668875,United States of America,USA
6687,2646,28/09/2016,09/07/2017,33.21576194,-97.12883651,United States of America,USA
6688,3794,25/08/2016,30/05/2017,32.030718,-102.0974996,United States of America,USA
6689,2952,23/11/2016,30/10/2017,31.10209251,-97.36300826,United States of America,USA
6690,2203,23/05/2017,28/10/2017,41.33038291,-72.90000533,United States of America,USA
6691,1751,29/08/2016,04/06/2017,42.63368837,-71.31669112,United States of America,USA
6692,967,28/03/2017,18/12/2017,42.27042889,-71.80002079,United States of America,USA
6693,4228,12/08/2016,26/03/2017,42.99599184,-71.45528731,United States of America,USA
6694,2454,20/01/2017,02/10/2017,41.49039899,-71.31335799,United States of America,USA
6695,1350,09/11/2016,09/02/2017,31.22345461,-85.39058659,United States of America,USA
6696,2032,15/09/2016,22/01/2017,33.22511538,-87.54417607,United States of America,USA
6697,686,18/05/2017,11/03/2018,34.01455039,-86.00664718,United States of America,USA
6698,876,26/08/2016,14/04/2017,31.32781516,-85.84399561,United States of America,USA
6699,4173,24/12/2016,01/11/2017,32.40756838,-87.0211589,United States of America,USA
6700,2628,05/12/2016,05/04/2017,25.71541872,-80.29107874,United States of America,USA
6701,4681,05/08/2016,06/07/2017,26.60290977,-81.97968368,United States of America,USA
6702,4422,15/09/2016,04/01/2017,26.14205935,-81.79499211,United States of America,USA
6703,855,23/07/2016,25/02/2017,27.44678591,-80.3258053,United States of America,USA
6704,1729,30/11/2016,14/03/2017,28.29205731,-81.4077806,United States of America,USA
6705,2541,18/10/2016,25/04/2017,28.61234784,-80.80779138,United States of America,USA
6706,3258,26/05/2017,24/01/2018,29.89487937,-81.31471135,United States of America,USA
6707,3243,23/10/2016,12/06/2017,29.1873515,-82.14026819,United States of America,USA
6708,531,13/05/2017,30/01/2018,26.13606488,-80.14178552,United States of America,USA
6709,3258,07/02/2017,09/10/2017,29.72561322,-84.99252303,United States of America,USA
6710,2990,25/11/2016,13/09/2017,27.64225201,-80.39112431,United States of America,USA
6711,389,28/04/2017,05/03/2018,30.8328583,-83.27859664,United States of America,USA
6712,1807,27/06/2017,07/11/2017,31.57873008,-84.15582992,United States of America,USA
6713,4160,22/09/2016,09/02/2017,33.96129783,-83.3780221,United States of America,USA
6714,3596,21/01/2017,17/04/2017,32.85038373,-83.63004806,United States of America,USA
6715,2756,02/01/2017,17/09/2017,32.47043276,-84.98001734,United States of America,USA
6716,3688,25/01/2017,23/09/2017,31.50777834,-82.85068994,United States of America,USA
6717,789,14/05/2017,07/03/2018,32.53745709,-82.91828272,United States of America,USA
6718,3187,02/04/2017,01/02/2018,30.3675637,-89.09276371,United States of America,USA
6719,1888,20/05/2017,16/05/2018,31.32727256,-89.2902452,United States of America,USA
6720,874,02/02/2017,01/05/2017,34.25792055,-88.70333012,United States of America,USA
6721,1975,15/04/2017,06/07/2017,33.41037539,-91.06168746,United States of America,USA
6722,3281,11/04/2017,09/02/2018,31.55480389,-91.38750737,United States of America,USA
6723,1638,27/11/2016,14/06/2017,34.19567629,-79.76279057,United States of America,USA
6724,431,19/09/2016,17/03/2017,34.85292299,-82.3941545,United States of America,USA
6725,327,03/10/2016,17/02/2017,33.92065432,-80.34172164,United States of America,USA
6726,993,21/12/2016,22/11/2017,34.50374534,-82.6502629,United States of America,USA
6727,804,20/05/2017,27/01/2018,33.5494625,-81.72060388,United States of America,USA
6728,407,08/06/2017,26/09/2017,32.43216636,-80.68950403,United States of America,USA
6729,1002,18/04/2017,18/07/2017,34.94038535,-81.03000004,United States of America,USA
6730,2151,25/11/2016,19/11/2017,39.8407064,-88.95473596,United States of America,USA
6731,1370,21/01/2017,21/05/2017,38.89099693,-90.18422164,United States of America,USA
6732,3290,13/12/2016,02/11/2017,39.9359719,-91.40972823,United States of America,USA
6733,3079,03/06/2017,15/04/2018,40.10999229,-88.20418746,United States of America,USA
6734,957,17/05/2017,22/03/2018,40.48459475,-88.99359664,United States of America,USA
6735,4197,11/09/2016,08/12/2016,41.12036989,-87.86110763,United States of America,USA
6736,1323,19/09/2016,17/09/2017,42.36404075,-87.8447262,United States of America,USA
6737,4580,12/04/2017,19/08/2017,41.76539512,-88.29999557,United States of America,USA
6738,281,08/09/2016,13/02/2017,37.72683026,-89.22024947,United States of America,USA
6739,4217,13/09/2016,22/03/2017,38.52515362,-90.0002277,United States of America,USA
6740,1305,23/04/2017,17/03/2018,39.16565716,-86.52640873,United States of America,USA
6741,934,11/01/2017,19/09/2017,40.19375979,-85.38637496,United States of America,USA
6742,4237,18/09/2016,31/07/2017,40.48676516,-86.13364201,United States of America,USA
6743,1438,11/09/2016,25/08/2017,41.58039349,-87.33000309,United States of America,USA
6744,922,04/01/2017,30/07/2017,41.08039817,-85.12998234,United States of America,USA
6745,4832,12/08/2016,30/04/2017,39.0840084,-84.50859908,United States of America,USA
6746,4466,04/09/2016,26/05/2017,36.99069948,-86.44364893,United States of America,USA
6747,4073,18/05/2017,05/04/2018,37.08371706,-88.60000309,United States of America,USA
6748,981,25/10/2016,26/06/2017,37.77457928,-87.11332381,United States of America,USA
6749,1405,28/03/2017,28/03/2018,34.75432436,-77.43055567,United States of America,USA
